department,gender,age,job_title,years_at_company,education_level,performance_score,monthly_salary,work_hours_per_week,projects_handled,overtime_hours,sick_days,work_type,training_hours,promotions,employee_satisfaction_score,resigned,motivation_score
IT,Female,35,Consultant,8,High School,3,7150.0,54,43,3,0,Onsite,62,0,4.31,False,2.95
IT,Female,56,Technician,7,High School,5,5250.0,60,30,0,12,Onsite,18,0,2.28,False,2.5
IT,Female,46,Developer,4,Bachelor,3,6500.0,60,9,17,2,Remote,73,0,2.82,False,2.69
IT,Female,39,Technician,6,PhD,5,5250.0,43,12,20,11,Hybrid,29,2,3.0,False,3.79
IT,Male,24,Developer,0,Bachelor,2,6000.0,55,18,11,9,Hybrid,71,0,1.3,True,2.04
IT,Male,27,Consultant,8,Master,1,6050.0,35,23,7,10,Hybrid,10,1,1.92,True,1.83
IT,Female,28,Analyst,9,Master,1,4400.0,30,40,23,12,Remote,16,1,3.17,False,2.2
IT,Male,30,Engineer,8,Bachelor,4,8400.0,44,4,18,4,Remote,0,0,1.91,False,1.98
IT,Other,58,Technician,3,High School,5,5250.0,50,49,29,1,Remote,25,1,4.93,False,3.74
IT,Female,34,Analyst,5,High School,1,4400.0,55,3,21,14,Onsite,76,1,3.93,False,3.0
IT,Male,45,Developer,0,High School,2,6000.0,33,21,4,12,Remote,59,2,1.22,False,2.9
IT,Male,39,Specialist,8,Bachelor,2,5400.0,55,12,25,6,Remote,1,0,4.05,False,2.02
IT,Female,30,Specialist,9,Master,5,6750.0,58,39,25,13,Onsite,68,2,3.19,False,4.23
IT,Male,25,Analyst,4,Bachelor,5,6000.0,50,39,2,8,Hybrid,63,2,2.62,False,4.04
IT,Female,32,Consultant,7,High School,5,8250.0,52,8,12,13,Remote,40,2,3.55,False,4.04
IT,Male,36,Technician,8,Bachelor,4,4900.0,52,42,17,0,Onsite,53,0,2.97,False,2.78
IT,Male,39,Specialist,8,PhD,5,6750.0,58,3,18,11,Hybrid,28,0,4.63,False,3.19
IT,Male,27,Technician,8,Bachelor,2,4200.0,47,48,12,10,Remote,67,1,1.25,False,2.49
IT,Male,36,Engineer,2,Bachelor,4,8400.0,46,42,15,13,Remote,66,1,3.82,False,3.62
IT,Female,30,Analyst,5,Bachelor,2,4800.0,37,13,9,5,Hybrid,46,1,2.11,False,2.49
IT,Female,25,Manager,7,High School,4,8400.0,42,30,13,13,Remote,92,1,2.13,False,3.46
IT,Female,43,Technician,9,Master,3,4550.0,34,4,1,14,Onsite,16,0,2.59,False,2.06
IT,Female,48,Developer,4,High School,5,7500.0,31,23,9,2,Remote,59,2,2.53,False,3.98
IT,Female,30,Engineer,7,High School,4,8400.0,41,26,15,14,Hybrid,42,2,3.89,False,3.9
IT,Female,44,Consultant,7,Master,1,6050.0,56,0,8,5,Onsite,64,0,3.2,False,2.2
IT,Male,48,Developer,3,Master,1,5500.0,36,17,2,4,Onsite,86,1,4.74,False,3.3
IT,Male,37,Analyst,2,High School,4,5600.0,48,14,8,11,Remote,48,0,4.68,False,3.15
IT,Female,35,Manager,3,Bachelor,1,6600.0,44,49,11,6,Hybrid,4,2,4.49,False,2.91
IT,Male,57,Manager,7,High School,3,7800.0,43,48,28,4,Onsite,87,2,2.69,False,3.8
IT,Male,46,Engineer,3,Bachelor,1,6600.0,32,46,17,12,Hybrid,45,1,2.15,False,2.24
IT,Female,25,Consultant,6,Bachelor,2,6600.0,54,6,21,9,Onsite,50,0,2.02,False,2.01
IT,Female,60,Specialist,0,Bachelor,2,5400.0,54,37,21,1,Hybrid,43,1,4.33,False,3.02
IT,Female,51,Manager,1,High School,2,7200.0,38,37,2,13,Hybrid,5,2,1.1,False,2.33
IT,Male,22,Analyst,1,Bachelor,3,5200.0,56,38,7,4,Hybrid,49,2,3.92,False,3.72
IT,Male,27,Consultant,7,Bachelor,4,7700.0,56,11,0,13,Remote,42,0,3.73,False,2.86
IT,Male,56,Manager,2,High School,5,9000.0,38,37,28,12,Hybrid,49,0,4.64,False,3.4
IT,Male,36,Consultant,3,Master,4,7700.0,42,8,27,0,Onsite,9,2,1.51,False,2.97
IT,Female,26,Technician,6,Bachelor,2,4200.0,51,46,18,13,Remote,32,2,3.74,False,3.26
IT,Male,56,Specialist,5,Bachelor,4,6300.0,58,12,26,13,Remote,18,0,2.85,False,2.39
IT,Female,55,Developer,7,Bachelor,5,7500.0,42,38,5,7,Remote,91,0,4.78,False,3.86
IT,Female,52,Engineer,5,Bachelor,5,9000.0,50,2,15,4,Remote,17,2,1.06,False,3.19
IT,Male,58,Developer,2,Bachelor,4,7000.0,60,5,9,13,Remote,32,0,4.82,False,3.03
IT,Female,32,Analyst,5,Master,3,5200.0,55,23,19,14,Hybrid,58,0,1.79,False,2.28
IT,Female,45,Technician,8,High School,5,5250.0,41,19,11,11,Hybrid,7,0,4.9,False,3.05
IT,Male,34,Consultant,2,Bachelor,5,8250.0,33,46,27,14,Remote,86,2,2.8,False,4.32
IT,Male,46,Engineer,5,High School,1,6600.0,39,33,25,14,Onsite,4,2,1.71,False,2.22
IT,Female,46,Engineer,9,Bachelor,1,6600.0,33,1,19,1,Remote,5,1,1.53,False,1.68
IT,Male,47,Technician,7,High School,4,4900.0,46,7,16,13,Remote,92,0,1.8,False,2.88
IT,Male,41,Consultant,8,Bachelor,4,7700.0,32,19,26,14,Hybrid,83,2,4.3,False,4.41
IT,Female,36,Specialist,9,High School,2,5400.0,40,42,18,7,Onsite,61,0,1.65,True,2.03
IT,Female,48,Consultant,0,Bachelor,1,6050.0,56,12,23,12,Onsite,5,0,2.95,True,1.54
IT,Female,39,Manager,9,Bachelor,4,8400.0,41,5,10,10,Onsite,81,1,4.43,False,3.93
IT,Male,40,Specialist,9,Master,3,5850.0,40,28,3,5,Remote,55,0,2.55,True,2.44
IT,Other,29,Engineer,4,High School,1,6600.0,42,47,5,11,Onsite,87,2,1.8,False,3.08
IT,Male,54,Technician,5,Bachelor,1,3850.0,59,47,25,4,Onsite,6,1,3.09,False,2.08
IT,Female,35,Specialist,3,Bachelor,3,5850.0,37,37,19,8,Onsite,63,2,2.46,False,3.5
IT,Female,46,Analyst,2,Bachelor,5,6000.0,48,24,18,12,Onsite,46,2,1.45,False,3.58
IT,Female,54,Analyst,1,Bachelor,2,4800.0,45,33,28,10,Hybrid,57,2,4.28,False,3.65
IT,Female,44,Developer,6,Bachelor,3,6500.0,54,37,22,8,Remote,84,0,4.57,False,3.24
IT,Female,59,Consultant,3,High School,5,8250.0,38,10,22,14,Remote,95,2,3.08,False,4.48
IT,Female,47,Specialist,4,PhD,2,5400.0,36,39,23,3,Remote,61,2,4.77,False,3.81
IT,Male,25,Developer,5,Bachelor,4,7000.0,60,31,16,5,Hybrid,60,1,4.25,False,3.67
IT,Female,27,Developer,2,Bachelor,5,7500.0,37,5,4,10,Hybrid,17,1,2.5,False,3.05
IT,Male,42,Engineer,6,Bachelor,1,6600.0,58,46,21,14,Onsite,59,1,2.14,False,2.38
IT,Female,31,Specialist,3,Bachelor,2,5400.0,36,4,11,13,Remote,16,1,3.47,False,2.53
IT,Female,57,Specialist,7,Bachelor,3,5850.0,58,21,12,8,Onsite,39,1,3.29,False,2.97
IT,Male,53,Analyst,7,High School,1,4400.0,58,15,22,11,Remote,96,1,4.61,False,3.37
IT,Male,58,Manager,6,High School,3,7800.0,31,39,3,5,Onsite,0,0,4.47,False,2.37
IT,Male,53,Manager,9,High School,1,6600.0,46,12,27,12,Remote,8,1,3.24,False,2.14
IT,Male,49,Engineer,1,Bachelor,5,9000.0,43,39,10,13,Hybrid,48,2,4.75,False,4.42
IT,Female,60,Developer,7,High School,4,7000.0,58,13,13,9,Hybrid,83,0,1.11,False,2.62
IT,Male,39,Analyst,8,Bachelor,3,5200.0,58,10,26,2,Onsite,27,1,3.73,False,2.96
IT,Male,56,Analyst,9,Bachelor,4,5600.0,53,42,17,2,Onsite,67,2,3.61,False,4.08
IT,Male,23,Manager,8,PhD,2,7200.0,48,22,11,3,Remote,19,1,3.51,False,2.57
IT,Male,58,Specialist,5,Bachelor,2,5400.0,53,5,13,7,Hybrid,35,1,1.61,False,2.26
IT,Male,28,Specialist,0,High School,4,6300.0,47,12,12,13,Hybrid,90,1,4.19,False,3.96
IT,Female,51,Consultant,2,High School,3,7150.0,55,26,23,2,Onsite,67,2,3.12,False,3.71
IT,Male,58,Manager,2,Bachelor,2,7200.0,43,48,6,5,Remote,20,2,3.81,False,3.15
IT,Male,29,Analyst,2,Bachelor,2,4800.0,36,31,3,10,Hybrid,95,1,3.86,True,3.42
IT,Male,50,Engineer,2,Master,4,8400.0,44,13,18,4,Remote,21,0,4.29,True,2.78
IT,Male,44,Developer,0,High School,2,6000.0,56,35,15,0,Onsite,24,0,4.95,False,2.48
IT,Other,27,Engineer,9,Bachelor,2,7200.0,52,38,1,4,Remote,91,1,4.26,True,3.48
IT,Male,32,Technician,8,Bachelor,5,5250.0,48,47,17,14,Hybrid,39,0,4.76,False,3.33
IT,Male,36,Technician,0,Bachelor,3,4550.0,58,26,29,9,Remote,58,1,4.92,False,3.57
IT,Female,22,Manager,7,High School,1,6600.0,57,42,24,9,Remote,32,0,3.21,False,1.88
IT,Female,51,Analyst,2,PhD,5,6000.0,44,31,26,13,Onsite,30,0,1.65,False,2.47
IT,Female,48,Analyst,4,Bachelor,4,5600.0,51,34,24,8,Hybrid,1,1,4.02,False,3.02
IT,Male,46,Developer,6,High School,4,7000.0,32,30,27,8,Remote,58,2,1.31,False,3.41
IT,Male,39,Manager,9,High School,5,9000.0,43,22,14,11,Remote,48,1,4.63,False,3.89
IT,Male,34,Consultant,4,High School,2,6600.0,48,24,25,12,Remote,94,0,4.99,False,3.2
IT,Other,60,Technician,0,Bachelor,2,4200.0,38,41,28,5,Remote,93,1,3.44,False,3.3
IT,Female,32,Engineer,1,High School,2,7200.0,58,19,13,5,Remote,17,2,2.23,False,2.73
IT,Female,57,Analyst,0,Bachelor,5,6000.0,40,0,17,8,Onsite,48,1,2.45,False,3.35
IT,Female,41,Specialist,8,High School,2,5400.0,42,40,13,13,Onsite,85,0,2.89,True,2.58
IT,Female,37,Analyst,2,Bachelor,3,5200.0,55,18,1,14,Hybrid,98,2,1.08,False,3.51
IT,Female,37,Consultant,1,High School,3,7150.0,48,4,6,8,Hybrid,9,1,2.53,False,2.47
IT,Female,47,Manager,7,Bachelor,2,7200.0,47,16,23,11,Hybrid,30,2,4.25,False,3.37
IT,Female,29,Specialist,7,Bachelor,2,5400.0,32,10,12,11,Onsite,98,0,3.61,False,2.89
IT,Male,31,Consultant,2,Bachelor,5,8250.0,54,46,11,9,Hybrid,17,1,1.37,False,2.76
IT,Female,53,Specialist,5,High School,5,6750.0,51,29,25,8,Remote,60,2,4.19,False,4.4
IT,Female,26,Developer,6,Bachelor,3,6500.0,30,20,19,2,Onsite,22,1,2.07,False,2.49
IT,Male,54,Technician,5,Bachelor,3,4550.0,36,13,14,3,Hybrid,16,2,4.12,False,3.44
IT,Female,23,Consultant,9,Master,2,6600.0,33,2,15,1,Hybrid,88,2,4.17,True,3.93
IT,Female,41,Specialist,9,Bachelor,3,5850.0,35,33,12,11,Onsite,66,2,1.13,False,3.2
IT,Male,32,Engineer,6,High School,5,9000.0,32,28,0,13,Hybrid,0,2,4.21,True,3.8
IT,Male,37,Technician,1,Bachelor,4,4900.0,46,18,11,3,Onsite,68,0,4.23,False,3.24
IT,Female,55,Specialist,8,PhD,3,5850.0,58,3,25,13,Onsite,29,1,3.32,True,2.87
IT,Female,44,Technician,1,Master,5,5250.0,60,23,19,0,Remote,84,0,4.6,False,3.75
IT,Female,35,Engineer,4,High School,2,7200.0,48,16,8,7,Hybrid,80,0,3.15,True,2.6
IT,Female,56,Developer,9,PhD,3,6500.0,47,8,26,2,Onsite,94,1,1.06,False,2.96
IT,Male,50,Consultant,0,High School,3,7150.0,59,19,19,9,Onsite,58,1,3.38,False,3.18
IT,Male,42,Technician,4,High School,3,4550.0,32,15,10,11,Hybrid,80,2,4.27,True,4.13
IT,Male,23,Consultant,8,Bachelor,1,6050.0,53,45,24,3,Remote,54,2,2.54,False,2.93
IT,Female,38,Analyst,7,Master,5,6000.0,44,41,25,3,Hybrid,9,1,2.84,False,3.05
IT,Female,58,Specialist,1,PhD,4,6300.0,46,25,8,3,Remote,56,0,4.65,False,3.23
IT,Male,40,Specialist,2,Bachelor,4,6300.0,40,23,5,9,Remote,87,0,3.62,True,3.28
IT,Female,34,Technician,7,Master,3,4550.0,34,19,28,8,Onsite,54,2,2.92,False,3.53
IT,Female,35,Specialist,1,High School,4,6300.0,56,14,12,8,Hybrid,62,2,1.46,False,3.49
IT,Female,56,Analyst,5,Master,4,5600.0,57,14,9,2,Hybrid,38,1,3.28,False,3.2
IT,Female,42,Developer,1,Bachelor,5,7500.0,58,34,8,12,Onsite,6,2,3.61,False,3.71
IT,Female,24,Specialist,1,High School,1,4950.0,49,23,11,5,Hybrid,40,0,3.0,True,1.9
IT,Female,36,Consultant,7,Bachelor,5,8250.0,52,40,8,4,Remote,35,0,1.84,False,2.56
IT,Male,29,Developer,5,Bachelor,3,6500.0,53,39,6,4,Hybrid,54,0,4.59,False,2.94
IT,Male,35,Technician,8,PhD,5,5250.0,53,33,27,13,Onsite,45,0,4.27,False,3.27
IT,Male,28,Manager,1,High School,3,7800.0,59,43,27,7,Onsite,37,2,1.33,False,2.96
IT,Female,43,Consultant,5,Bachelor,3,7150.0,31,48,29,4,Remote,39,2,2.4,False,3.24
IT,Female,43,Engineer,6,High School,1,6600.0,33,13,21,7,Onsite,20,2,2.88,False,2.67
IT,Female,24,Analyst,0,Bachelor,1,4400.0,40,2,20,14,Remote,67,0,3.55,False,2.31
IT,Male,22,Specialist,0,High School,4,6300.0,42,8,15,8,Onsite,27,2,1.52,False,3.15
IT,Male,36,Consultant,5,Bachelor,1,6050.0,41,8,21,7,Remote,4,1,3.26,False,2.11
IT,Female,42,Consultant,3,High School,3,7150.0,38,24,5,3,Onsite,25,2,2.5,False,3.13
IT,Female,29,Technician,5,Master,5,5250.0,53,38,20,8,Onsite,65,0,3.94,False,3.39
IT,Male,41,Developer,7,Bachelor,2,6000.0,38,23,0,10,Hybrid,95,0,4.5,False,3.08
IT,Male,27,Manager,0,Bachelor,3,7800.0,30,33,15,14,Hybrid,42,2,4.85,False,3.89
IT,Male,51,Specialist,2,Bachelor,5,6750.0,58,19,6,8,Remote,96,2,4.03,False,4.73
IT,Male,53,Developer,4,Master,1,5500.0,58,22,27,2,Onsite,89,1,1.2,False,2.45
IT,Male,39,Manager,7,Bachelor,3,7800.0,41,11,7,9,Hybrid,19,2,1.58,False,2.84
IT,Male,39,Engineer,8,High School,5,9000.0,36,29,1,14,Onsite,41,0,4.77,False,3.36
IT,Male,29,Technician,5,Bachelor,3,4550.0,35,41,4,3,Hybrid,52,1,2.37,False,2.87
IT,Female,50,Analyst,5,Bachelor,1,4400.0,49,30,25,0,Onsite,20,1,2.85,False,2.16
IT,Male,47,Developer,4,Bachelor,4,7000.0,58,13,19,0,Hybrid,83,0,4.46,False,3.45
IT,Female,25,Technician,7,Bachelor,5,5250.0,32,25,8,7,Hybrid,0,1,2.96,False,2.99
IT,Female,51,Engineer,4,Bachelor,2,7200.0,56,9,15,9,Remote,3,1,1.37,False,1.87
IT,Female,33,Technician,0,Master,3,4550.0,56,14,28,3,Hybrid,84,1,4.65,True,3.76
IT,Female,60,Analyst,4,High School,4,5600.0,40,43,19,11,Hybrid,32,0,2.06,False,2.34
IT,Male,43,Analyst,0,Bachelor,3,5200.0,51,49,21,2,Onsite,91,0,4.98,False,3.41
IT,Male,51,Manager,7,Bachelor,1,6600.0,47,44,28,4,Remote,11,0,2.82,False,1.57
IT,Male,50,Manager,2,High School,3,7800.0,48,21,4,0,Hybrid,63,2,3.99,False,3.88
IT,Female,26,Engineer,2,High School,4,8400.0,52,21,16,3,Onsite,56,1,4.95,False,3.8
IT,Female,46,Specialist,2,Master,2,5400.0,52,19,19,7,Hybrid,18,1,3.98,False,2.68
IT,Male,55,Analyst,8,High School,5,6000.0,38,28,22,7,Hybrid,17,0,1.58,True,2.32
IT,Female,56,Technician,4,Master,2,4200.0,57,0,27,5,Remote,80,2,1.63,False,3.22
IT,Female,58,Manager,2,High School,3,7800.0,43,18,4,9,Onsite,11,1,1.01,False,2.11
IT,Female,23,Engineer,3,High School,4,8400.0,45,18,14,3,Remote,72,1,1.9,False,3.2
IT,Male,54,Manager,1,High School,2,7200.0,49,23,1,7,Hybrid,49,1,2.65,False,2.66
IT,Female,40,Consultant,5,PhD,4,7700.0,39,16,26,5,Remote,97,0,4.53,False,3.61
IT,Female,28,Engineer,1,High School,4,8400.0,37,44,22,3,Hybrid,32,1,3.1,False,3.1
IT,Male,43,Analyst,8,High School,2,4800.0,47,9,6,11,Hybrid,14,2,2.21,False,2.69
IT,Female,23,Consultant,4,Bachelor,2,6600.0,54,34,25,10,Remote,89,0,1.34,False,2.23
IT,Female,27,Engineer,0,PhD,1,6600.0,34,16,17,7,Remote,59,1,1.13,True,2.13
IT,Male,36,Specialist,7,Bachelor,5,6750.0,50,2,2,5,Remote,80,0,3.51,False,3.44
IT,Female,39,Developer,2,PhD,4,7000.0,47,26,29,10,Onsite,50,2,3.1,False,3.78
IT,Female,48,Engineer,7,Bachelor,2,7200.0,59,35,6,0,Remote,60,1,4.55,False,3.24
IT,Female,39,Technician,7,High School,3,4550.0,38,43,19,1,Remote,66,1,3.96,False,3.41
IT,Female,53,Manager,1,Bachelor,1,6600.0,45,16,29,5,Onsite,73,1,3.82,False,2.94
IT,Other,35,Developer,6,High School,1,5500.0,40,49,9,0,Hybrid,62,2,3.24,False,3.19
IT,Male,47,Developer,8,Bachelor,4,7000.0,31,44,7,5,Remote,76,1,4.23,True,3.83
IT,Male,34,Developer,0,High School,1,5500.0,36,6,6,0,Remote,67,1,3.04,False,2.69
IT,Male,35,Consultant,4,Bachelor,1,6050.0,59,20,4,3,Hybrid,60,1,2.19,False,2.4
IT,Male,34,Developer,1,Bachelor,5,7500.0,43,47,21,5,Onsite,17,2,4.32,False,4.0
IT,Female,46,Consultant,3,High School,3,7150.0,32,44,27,14,Hybrid,24,1,1.85,False,2.45
IT,Female,30,Developer,6,High School,2,6000.0,32,20,14,6,Remote,80,2,4.73,False,3.99
IT,Male,45,Consultant,1,High School,5,8250.0,40,25,27,0,Remote,56,1,3.41,False,3.67
IT,Female,24,Manager,9,Bachelor,5,9000.0,36,11,8,8,Remote,98,1,3.04,False,4.0
IT,Male,23,Analyst,4,PhD,5,6000.0,57,40,12,4,Hybrid,97,1,3.8,False,4.18
IT,Female,41,Developer,2,Bachelor,1,5500.0,55,42,19,8,Onsite,54,1,2.44,False,2.41
IT,Female,25,Specialist,8,Bachelor,5,6750.0,46,14,12,2,Remote,79,2,2.34,False,4.13
IT,Male,35,Analyst,2,Bachelor,4,5600.0,33,23,17,13,Hybrid,71,1,3.29,True,3.54
IT,Female,50,Technician,0,Master,5,5250.0,51,22,17,7,Onsite,55,0,3.5,False,3.18
IT,Female,29,Engineer,5,Bachelor,1,6600.0,58,3,11,2,Onsite,34,2,2.05,False,2.61
IT,Male,60,Specialist,2,Bachelor,4,6300.0,35,19,19,12,Remote,3,1,4.3,False,3.11
IT,Male,22,Engineer,4,Master,3,7800.0,36,38,27,5,Hybrid,36,2,4.5,False,3.74
IT,Female,26,Analyst,1,Bachelor,3,5200.0,46,8,23,7,Remote,13,0,1.43,True,1.74
IT,Female,47,Developer,4,High School,1,5500.0,50,30,23,10,Onsite,66,0,1.65,False,1.83
IT,Female,33,Manager,0,Master,2,7200.0,60,22,29,8,Remote,64,2,1.68,False,3.07
IT,Male,57,Engineer,3,Bachelor,4,8400.0,45,34,26,8,Remote,34,0,3.27,False,2.66
IT,Male,53,Technician,5,High School,1,3850.0,36,45,5,13,Hybrid,29,0,1.19,False,1.34
IT,Male,38,Consultant,4,High School,1,6050.0,35,37,13,10,Onsite,67,0,4.36,False,2.52
IT,Male,35,Technician,4,Bachelor,4,4900.0,43,30,17,12,Hybrid,55,2,4.3,False,4.13
IT,Male,58,Technician,7,Bachelor,1,3850.0,44,20,9,9,Onsite,55,0,4.88,False,2.53
IT,Male,57,Specialist,4,Bachelor,2,5400.0,46,39,14,3,Remote,89,1,3.45,False,3.26
IT,Male,52,Engineer,5,High School,2,7200.0,52,16,20,6,Hybrid,74,2,5.0,False,4.0
IT,Other,56,Engineer,2,Bachelor,3,7800.0,45,2,28,8,Onsite,60,1,2.51,False,2.98
IT,Male,50,Technician,2,Master,2,4200.0,59,27,29,12,Hybrid,82,0,1.88,False,2.3
IT,Female,60,Developer,8,Bachelor,3,6500.0,37,30,21,3,Onsite,58,0,2.94,False,2.57
IT,Female,57,Manager,1,Bachelor,2,7200.0,54,14,1,3,Onsite,98,0,2.41,False,2.59
IT,Female,31,Analyst,2,Bachelor,1,4400.0,50,35,20,2,Hybrid,19,1,1.88,False,1.91
IT,Male,35,Developer,6,Bachelor,2,6000.0,36,19,24,4,Remote,76,1,4.89,False,3.49
IT,Female,27,Technician,8,Bachelor,2,4200.0,44,24,27,4,Onsite,29,0,1.62,False,1.7
IT,Male,34,Engineer,3,Bachelor,4,8400.0,57,18,21,4,Onsite,66,0,2.5,False,2.79
IT,Female,45,Engineer,9,High School,1,6600.0,35,40,15,5,Hybrid,58,2,3.65,True,3.25
IT,Male,46,Technician,2,Master,5,5250.0,40,23,16,12,Remote,19,1,2.61,False,3.09
IT,Female,36,Consultant,0,Bachelor,2,6600.0,57,21,2,2,Hybrid,32,2,2.22,False,2.88
IT,Female,22,Specialist,9,Bachelor,4,6300.0,46,16,20,10,Onsite,61,2,3.96,False,4.11
IT,Female,44,Consultant,6,Bachelor,2,6600.0,48,36,26,5,Remote,69,1,2.96,False,2.94
IT,Female,22,Consultant,5,Bachelor,1,6050.0,58,33,11,12,Remote,56,0,4.19,False,2.36
IT,Male,47,Developer,8,Bachelor,3,6500.0,58,15,24,6,Hybrid,64,1,1.83,False,2.85
IT,Female,51,Developer,9,High School,5,7500.0,47,5,18,5,Hybrid,34,1,4.7,True,3.77
IT,Female,33,Technician,0,Bachelor,4,4900.0,34,0,23,10,Remote,36,2,2.11,False,3.39
IT,Male,42,Consultant,9,Master,3,7150.0,44,46,13,9,Onsite,14,0,1.67,False,1.81
IT,Male,32,Consultant,6,Bachelor,4,7700.0,39,13,28,12,Hybrid,89,1,3.94,False,3.88
IT,Male,59,Consultant,0,High School,1,6050.0,49,10,27,14,Onsite,45,0,2.29,False,1.78
IT,Female,39,Engineer,4,Master,2,7200.0,47,34,2,1,Onsite,80,2,4.21,False,3.86
IT,Female,24,Specialist,0,High School,2,5400.0,37,17,21,5,Remote,63,2,2.49,False,3.26
IT,Female,49,Engineer,3,Bachelor,3,7800.0,54,4,7,8,Onsite,41,1,4.79,False,3.36
IT,Female,55,Specialist,5,High School,1,4950.0,49,45,8,3,Hybrid,84,1,2.44,False,2.71
IT,Male,46,Engineer,9,High School,2,7200.0,34,6,12,2,Remote,91,0,3.83,False,2.88
IT,Female,25,Engineer,9,Bachelor,2,7200.0,32,11,15,5,Remote,6,0,2.68,False,1.73
IT,Male,28,Manager,6,High School,5,9000.0,40,9,5,12,Hybrid,34,2,2.19,False,3.64
IT,Male,30,Engineer,1,Master,2,7200.0,31,19,12,1,Remote,73,1,4.53,False,3.37
IT,Female,46,Developer,9,PhD,1,5500.0,39,42,23,0,Remote,52,0,1.73,False,1.71
IT,Male,35,Specialist,0,High School,5,6750.0,37,8,1,3,Hybrid,61,2,1.15,True,3.65
IT,Male,57,Technician,1,Bachelor,5,5250.0,48,8,4,14,Remote,65,1,3.6,False,3.81
IT,Female,46,Engineer,4,High School,5,9000.0,34,48,4,3,Onsite,28,2,4.3,False,4.11
IT,Female,24,Manager,6,Bachelor,2,7200.0,55,31,27,6,Remote,6,0,3.46,False,1.93
IT,Female,47,Consultant,0,Bachelor,4,7700.0,37,16,20,4,Hybrid,58,1,4.58,False,3.73
IT,Male,24,Specialist,5,Bachelor,3,5850.0,39,15,12,7,Hybrid,26,0,2.29,False,2.09
IT,Female,59,Manager,5,Bachelor,1,6600.0,51,23,19,14,Remote,50,2,2.86,False,2.97
IT,Female,57,Manager,6,Bachelor,1,6600.0,40,45,6,2,Hybrid,89,2,1.75,True,3.09
IT,Female,27,Engineer,3,Master,5,9000.0,55,45,28,6,Onsite,53,0,2.36,False,2.88
IT,Male,26,Specialist,5,Bachelor,3,5850.0,30,19,27,13,Hybrid,75,2,4.3,False,4.08
IT,Female,40,Analyst,9,High School,3,5200.0,31,16,4,9,Onsite,77,1,1.94,False,3.01
IT,Male,33,Specialist,2,Bachelor,1,4950.0,47,1,24,9,Hybrid,25,0,1.43,False,1.36
IT,Female,44,Consultant,2,Bachelor,3,7150.0,53,19,4,11,Onsite,58,0,2.65,False,2.5
IT,Male,49,Specialist,5,Bachelor,5,6750.0,41,47,14,12,Onsite,87,1,1.09,False,3.4
IT,Male,53,Technician,9,High School,3,4550.0,30,31,6,0,Remote,59,1,4.78,False,3.54
IT,Other,22,Manager,3,Bachelor,5,9000.0,42,49,6,7,Hybrid,48,1,4.28,False,3.8
IT,Male,51,Analyst,3,High School,2,4800.0,36,5,26,10,Remote,38,1,3.35,False,2.72
IT,Female,60,Engineer,5,High School,4,8400.0,32,27,7,5,Hybrid,41,0,1.88,False,2.38
IT,Female,41,Developer,6,Bachelor,5,7500.0,42,45,21,1,Hybrid,31,2,1.66,True,3.48
IT,Female,50,Analyst,8,High School,2,4800.0,53,15,28,6,Remote,14,0,4.49,False,2.26
IT,Male,33,Analyst,2,High School,2,4800.0,46,25,14,8,Hybrid,58,2,4.47,False,3.7
IT,Male,41,Manager,1,Bachelor,1,6600.0,47,12,13,8,Hybrid,32,2,1.81,False,2.53
IT,Female,51,Developer,6,Master,5,7500.0,40,11,21,14,Hybrid,85,0,1.34,False,2.94
IT,Female,45,Specialist,0,Master,3,5850.0,36,5,21,7,Onsite,28,2,1.19,False,2.83
IT,Male,44,Technician,3,Bachelor,3,4550.0,52,29,8,12,Hybrid,26,0,2.64,False,2.17
IT,Female,30,Technician,1,High School,3,4550.0,42,39,2,5,Remote,67,0,2.52,False,2.56
IT,Male,26,Analyst,8,Bachelor,5,6000.0,58,5,0,1,Onsite,44,1,3.94,False,3.68
IT,Male,37,Manager,1,High School,5,9000.0,34,41,16,5,Hybrid,22,2,4.68,False,4.14
IT,Female,35,Consultant,1,Bachelor,2,6600.0,56,39,20,4,Hybrid,90,2,2.63,False,3.57
IT,Female,30,Specialist,7,Master,4,6300.0,42,23,15,5,Remote,15,1,4.75,False,3.34
IT,Female,59,Developer,5,Bachelor,3,6500.0,30,36,10,14,Onsite,5,0,3.47,True,2.17
IT,Male,54,Consultant,6,Bachelor,3,7150.0,56,22,24,1,Onsite,96,2,2.31,False,3.8
IT,Male,30,Technician,2,Bachelor,1,3850.0,47,25,5,9,Remote,49,1,4.28,False,2.81
IT,Female,23,Technician,8,Bachelor,1,3850.0,46,49,20,14,Hybrid,42,1,3.81,False,2.63
IT,Female,35,Analyst,0,Bachelor,4,5600.0,38,30,7,13,Hybrid,94,2,1.13,True,3.73
IT,Male,25,Analyst,9,Master,1,4400.0,40,47,22,7,Onsite,6,0,4.75,False,2.0
IT,Male,42,Engineer,0,High School,2,7200.0,34,43,7,10,Hybrid,68,1,3.58,False,3.08
IT,Female,60,Consultant,0,High School,2,6600.0,43,8,12,13,Onsite,97,0,3.64,False,2.89
IT,Female,49,Analyst,4,Bachelor,1,4400.0,56,40,23,7,Remote,51,2,1.1,False,2.54
IT,Male,46,Technician,2,High School,5,5250.0,58,3,28,9,Onsite,50,2,4.52,False,4.39
